loan_id,age,gender,marital_status,education,self_employed,num_dependents,employment_years,income_annual,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans,residential_assets,commercial_assets,bank_balance,monthly_expenses,property_area,loan_status,unnamed_col,row_number,random_notes
4879,46.0,,,Grad,no,0,21.0,164867.0,195091.0,24,Medical,534.0,3,362594,490847.0,27575.0,36059.0,Rural,Approved,,4878,N/A
3789,51.0,F,SINGLE,Not Graduate,N,3,,32755.0,220196.0,84,Education,312.0,1,943788,205917.0,93255.0,14174.0,RURAL,Rejected,,3788,
395,59.0,MALE,married,Grad,NO,3,24.0,165698.0,3001429.0,120,Personal,603.0,2,582016,28531.0,22673.0,15982.0,Urban,Approved,,394,
584,58.0,MALE,Single,Graduate,N,0,20.0,59886.0,154112.0,36,Medical,420.0,1,919859,411227.0,123041.0,15880.0,urban,Approved,,583,check
2158,,Female,Divorced,Graduate,no,2,12.0,150364.0,19892.0,84,Education,446.0,2,2641,130182.0,167206.0,,urban,Approved,,6100,N/A
5672,22.0,Male,,Post Graduate,Y,4,6.0,164526.0,64353.0,48,Medical,561.0,3,636091,195878.0,143490.0,22851.0,RURAL,Approved,,5671,
5852,44.0,,Single,NOT GRADUATE,Yes,2,1.0,166075.0,497696.0,48,Medical,571.0,4,214997,75276.0,199167.0,27197.0,semi-urban,Rejected,,5851,
521,52.0,female,Married,graduate,yes,3,8.0,44466.0,277673.0,36,Medical,618.0,0,573434,217599.0,,13100.0,Semiurban,Approved,,520,none
1764,51.0,FEMALE,married,Post Graduate,no,1,10.0,167631.0,318099.0,120,Business,432.0,1,891225,489712.0,193216.0,23254.0,RURAL,Approved,,1763,N/A
1876,56.0,M,married,Grad,Y,5,15.0,122511.0,247463.0,84,Medical,433.0,2,673740,320816.0,202344.0,39665.0,Semiurban,Approved,,1875,check
3966,,female,Divorced,Graduate,no,3,27.0,20432.0,365619.0,36,Business,765.0,1,934201,126306.0,110935.0,35873.0,Urban,Approved,,3965,
3345,31.0,male,Single,Not Graduate,Yes,5,8.0,199578.0,14675.0,36,Personal,390.0,4,154902,12497.0,191283.0,24053.0,RURAL,Approved,,3344,
2254,34.0,F,married,NOT GRADUATE,,2,0.0,91185.0,392758.0,60,Business,733.0,1,984981,141368.0,275661.0,44156.0,RURAL,Approved,,2253,check
3225,63.0,,Divorced,graduate,N,0,10.0,55135.0,146668.0,60,Education,480.0,0,446068,337035.0,259190.0,26861.0,urban,Approved,,3224,check
527,55.0,female,divorced,Graduate,N,4,13.0,84384.0,397544.0,12,Home,,1,666268,123053.0,156097.0,34543.0,semi-urban,Approved,,526,
2947,53.0,MALE,divorced,Grad,yes,1,17.0,83888.0,422863.0,24,Education,750.0,4,399923,469489.0,63629.0,14244.0,semi-urban,Approved,,2946,N/A
4474,,MALE,Single,Grad,yes,4,9.0,23271.0,425515.0,36,EDUCATION,611.0,4,186687,34677.0,212533.0,42947.0,RURAL,Rejected,,4473,check
3900,38.0,M,SINGLE,Not Graduate,,4,20.0,70893.0,172198.0,48,Personal,,1,389710,297056.0,9802.0,10470.0,RURAL,Approved,,3899,
693,21.0,Female,Married,Not Graduate,,5,2.0,151567.0,92081.0,48,EDUCATION,836.0,0,53194,74567.0,247235.0,42666.0,urban,Approved,,692,none
5784,62.0,FEMALE,SINGLE,NOT GRADUATE,Y,1,5.0,44028.0,287570.0,84,Education,433.0,0,164130,324041.0,195271.0,39781.0,Urban,Rejected,,5783,N/A
4445,46.0,Male,SINGLE,Not Graduate,YES,5,1.0,34677.0,459111.0,36,Home,496.0,2,813774,206069.0,100352.0,34022.0,semi-urban,Rejected,,4444,N/A
3634,54.0,FEMALE,Single,Post Graduate,Y,2,25.0,156984.0,333624.0,84,Home,360.0,3,975019,363115.0,204157.0,26426.0,Rural,Approved,,3633,N/A
1051,30.0,,SINGLE,Post Graduate,No,0,22.0,177403.0,146753.0,12,home,317.0,3,710602,389250.0,78881.0,14970.0,Urban,Approved,,1050,check
591,45.0,F,married,NOT GRADUATE,Y,4,28.0,121444.0,61238.0,36,home,519.0,1,452001,173204.0,135648.0,27617.0,semi-urban,Approved,,590,
520,43.0,Male,Divorced,Graduate,N,5,17.0,185750.0,250702.0,24,Medical,518.0,0,123286,364938.0,279999.0,15552.0,Urban,Approved,,519,N/A
3381,64.0,F,Single,Post Graduate,NO,1,,58677.0,297628.0,60,Home,538.0,4,2759,,78948.0,46287.0,semi-urban,Rejected,,3380,none
3677,45.0,MALE,Divorced,graduate,Yes,4,2.0,,78352.0,36,Education,488.0,2,549011,365322.0,34492.0,5483.0,RURAL,Rejected,,3676,
5035,56.0,M,divorced,graduate,Y,4,29.0,155486.0,357171.0,48,Business,,3,912400,193869.0,24053.0,37494.0,semi-urban,Approved,,5034,N/A
1608,21.0,FEMALE,Divorced,Not Graduate,Y,2,20.0,67779.0,465828.0,24,home,658.0,2,322243,,150827.0,47542.0,Rural,Approved,,1607,
3611,38.0,FEMALE,divorced,Post Graduate,yes,1,29.0,195505.0,177855.0,60,Medical,751.0,4,216329,352071.0,47613.0,30230.0,semi-urban,Approved,,3610,check
5839,50.0,Male,,Post Graduate,N,1,8.0,52009.0,,12,EDUCATION,567.0,2,726707,156528.0,274986.0,48980.0,semi-urban,Rejected,,5838,N/A
1810,35.0,Female,divorced,graduate,N,4,26.0,75856.0,60746.0,36,Home,611.0,4,341107,289140.0,244984.0,8219.0,Semiurban,Approved,,1809,
792,41.0,Male,SINGLE,NOT GRADUATE,Y,5,29.0,52355.0,69325.0,60,Medical,303.0,1,750937,73165.0,207996.0,30350.0,RURAL,Approved,,791,N/A
793,25.0,female,Single,Graduate,yes,4,16.0,93805.0,395069.0,12,Home,794.0,0,564907,88069.0,144160.0,28477.0,Semiurban,Approved,,792,
5407,41.0,FEMALE,Divorced,Not Graduate,YES,4,5.0,101481.0,421654.0,60,Personal,,4,100064,367331.0,61292.0,45126.0,Rural,Approved,,5406,none
1856,25.0,female,SINGLE,Grad,No,3,19.0,139415.0,392707.0,24,home,626.0,1,233692,107624.0,258359.0,23149.0,RURAL,Approved,,1855,N/A
1981,61.0,male,SINGLE,Graduate,yes,3,5.0,,270790.0,60,Education,665.0,4,525175,127458.0,245392.0,36335.0,urban,Rejected,,1980,check
3234,44.0,Female,SINGLE,NOT GRADUATE,no,3,23.0,23262.0,172061.0,12,Medical,576.0,1,818580,184791.0,16496.0,37814.0,Rural,Rejected,,3233,
3599,40.0,Female,divorced,graduate,No,0,14.0,109110.0,315075.0,24,home,832.0,3,744875,449798.0,274014.0,26521.0,RURAL,Approved,,3598,
934,64.0,FEMALE,Single,Grad,no,2,18.0,44600.0,49308.0,36,Personal,753.0,1,808309,189553.0,58921.0,49528.0,Urban,Approved,,933,
3964,43.0,male,SINGLE,Graduate,Y,5,28.0,109520.0,446815.0,84,home,826.0,4,437475,227135.0,183613.0,,Urban,Approved,,3963,check
5680,55.0,Female,Single,graduate,Y,4,21.0,,224606.0,120,Medical,788.0,4,530923,398120.0,1686.0,49708.0,RURAL,Approved,,5679,
4180,39.0,F,SINGLE,Grad,NO,0,11.0,,402306.0,36,EDUCATION,363.0,3,471685,39826.0,276653.0,15126.0,urban,Rejected,,4179,
4027,52.0,F,Married,NOT GRADUATE,Yes,0,17.0,87381.0,301699.0,36,Medical,584.0,3,129945,485077.0,,43247.0,Rural,Rejected,,4026,
4117,,Male,Married,Grad,NO,1,12.0,155383.0,462183.0,48,Education,444.0,0,584156,717.0,216498.0,8806.0,urban,Approved,,4116,
989,58.0,FEMALE,Single,Graduate,Y,2,6.0,,62153.0,120,Medical,746.0,2,242755,294925.0,4648.0,9104.0,Semiurban,Approved,,988,check
4714,35.0,FEMALE,SINGLE,NOT GRADUATE,yes,4,2.0,92959.0,85294.0,48,EDUCATION,622 pts,4,634371,275035.0,219343.0,,RURAL,Approved,,4713,
3454,21.0,,divorced,Graduate,Yes,0,15.0,166320.0,253850.0,84,Personal,554.0,0,51265,195834.0,185574.0,18886.0,semi-urban,Approved,,3453,none
5584,56.0,Male,divorced,NOT GRADUATE,NO,1,24.0,167996.0,335484.0,24,Home,461.0,1,584475,474980.0,179286.0,19167.0,Rural,Approved,,5583,
3779,52.0,,married,Graduate,No,0,15.0,118421.0,96544.0,12,Education,701.0,2,789872,251886.0,95875.0,25148.0,Rural,Approved,,3778,
5242,48.0,male,divorced,NOT GRADUATE,yes,2,14.0,179829.0,303030.0,120,home,646.0,1,598791,390923.0,170127.0,32915.0,Urban,Approved,,5241,N/A
3094,27.0,male,,Post Graduate,Y,3,10.0,127584.0,258693.0,12,Business,771.0,1,115126,268095.0,120807.0,20024.0,urban,Approved,,3093,N/A
3156,31.0,Male,SINGLE,Not Graduate,Yes,2,17.0,169594.0,475629.0,60,home,674.0,2,599541,230825.0,127276.0,49430.0,RURAL,Approved,,3155,
3202,33.0,M,,NOT GRADUATE,no,0,19.0,63209.0,261480.0,48,EDUCATION,584.0,4,506988,445257.0,7334.0,13332.0,Semiurban,Rejected,,3201,
5896,42.0,male,SINGLE,Graduate,No,2,22.0,54875.0,345753.0,12,Business,816.0,4,266678,127139.0,134251.0,29397.0,semi-urban,Approved,,5895,N/A
1099,46.0,M,Single,Not Graduate,,2,,,251590.0,120,EDUCATION,570.0,1,96446,458210.0,136322.0,17285.0,urban,Approved,,1098,check
5077,55.0,FEMALE,divorced,Grad,YES,4,17.0,90649.0,108182.0,12,Personal,726.0,3,405264,362563.0,77318.0,,Semiurban,Approved,,5076,check
2845,28.0,FEMALE,Married,Post Graduate,,2,,63601.0,472508.0,36,Medical,656.0,4,440461,234622.0,297887.0,21580.0,Semiurban,Approved,,2844,none
887,51.0,Male,married,graduate,No,0,,94205.0,94407.0,120,home,659.0,2,300246,365637.0,81042.0,25571.0,RURAL,Approved,,886,N/A
180,57.0,F,Divorced,NOT GRADUATE,YES,4,25.0,157080.0,31819.0,60,EDUCATION,782.0,0,40158,171152.0,71850.0,22504.0,semi-urban,Approved,,6038,check
4739,,M,,graduate,YES,0,22.0,20427.0,172967.0,120,Education,697.0,3,333395,378566.0,178015.0,38633.0,Urban,Rejected,,4738,none
516,38.0,male,divorced,Graduate,yes,2,7.0,175063.0,264925.0,48,Education,,0,117020,188469.0,196976.0,15209.0,Urban,Approved,,515,
5643,29.0,male,married,Grad,yes,2,9.0,136884.0,148979.0,12,EDUCATION,714.0,3,699498,231372.0,163581.0,25348.0,Semiurban,Approved,,5642,none
1454,26.0,FEMALE,Divorced,Graduate,NO,4,4.0,61025.0,372808.0,36,Home,594.0,4,378315,50684.0,267287.0,47919.0,RURAL,Rejected,,1453,none
3554,,,SINGLE,Not Graduate,Y,1,19.0,52583.0,333396.0,36,Medical,616.0,4,241192,449227.0,,37701.0,Rural,Approved,,3553,
3610,55.0,FEMALE,divorced,graduate,NO,4,20.0,109792.0,112252.0,36,Education,414.0,3,413315,410668.0,219915.0,44299.0,semi-urban,Approved,,3609,
2507,60.0,female,divorced,graduate,NO,5,,78408.0,409383.0,120,Education,312.0,4,134916,112021.0,276869.0,47080.0,Rural,Rejected,,2506,
2995,38.0,Female,divorced,Not Graduate,Yes,1,15.0,,485875.0,24,EDUCATION,686.0,1,805809,245501.0,34025.0,22111.0,urban,Approved,,2994,
4000,36.0,F,Married,Not Graduate,NO,1,28.0,135400.0,31883.0,12,Home,518.0,1,750508,103401.0,217648.0,6909.0,Urban,Approved,,3999,
5798,54.0,MALE,married,Grad,YES,4,4.0,197431.0,294943.0,48,Education,626.0,3,984786,164195.0,133039.0,13817.0,RURAL,Approved,,5797,
907,46.0,M,,NOT GRADUATE,NO,1,10.0,28433.0,336589.0,36,Business,329.0,2,931644,83564.0,10369.0,45550.0,Rural,Rejected,,906,
29,45.0,M,Married,Graduate,No,0,15.0,196832.0,305065.0,48,home,632.0,3,747075,350903.0,259809.0,26364.0,semi-urban,Approved,,28,check
2508,22.0,M,,Grad,N,1,23.0,,498844.0,12,EDUCATION,324.0,1,272047,470545.0,722.0,28792.0,Urban,Approved,,2507,check
2429,,MALE,Single,Graduate,Y,5,0.0,123376.0,71330.0,36,Education,768.0,0,337956,221008.0,176086.0,36531.0,Rural,Approved,,2428,
763,30.0,male,SINGLE,graduate,no,0,17.0,60096.0,90615.0,48,Business,369.0,2,981257,455773.0,97266.0,6369.0,Rural,Approved,,762,
3748,64.0,male,Single,Graduate,No,4,20.0,47632.0,354825.0,60,Business,831.0,3,511373,411473.0,88294.0,30703.0,urban,Rejected,,3747,N/A
285,55.0,FEMALE,Single,Not Graduate,No,2,13.0,195486.0,98708.0,60,EDUCATION,565.0,2,953642,198365.0,90517.0,29413.0,RURAL,Approved,,284,N/A
687,47.0,Male,Single,Graduate,N,0,1.0,102844.0,74837.0,24,Personal,507.0,4,965164,284986.0,129628.0,25257.0,Urban,Rejected,,686,
2354,31.0,M,Married,NOT GRADUATE,YES,5,24.0,180014.0,283252.0,24,Education,383.0,4,911259,449387.0,207781.0,27551.0,semi-urban,Approved,,2353,
4918,42.0,Male,Single,graduate,Y,4,8.0,103337.0,433787.0,60,Personal,609.0,2,944778,165924.0,252815.0,13722.0,Semiurban,Approved,,4917,check
22,,M,Divorced,NOT GRADUATE,no,1,,58196.0,211935.0,120,EDUCATION,375.0,0,540687,394521.0,45841.0,28691.0,Rural,Approved,,21,none
2753,41.0,MALE,divorced,Not Graduate,No,4,17.0,,410412.0,24,Medical,569.0,2,101690,85030.0,16497.0,21600.0,RURAL,Rejected,,2752,N/A
886,23.0,FEMALE,Single,Grad,Yes,0,19.0,,169164.0,60,Business,592.0,1,834191,,118985.0,31741.0,Rural,Approved,,885,none
918,21.0,FEMALE,married,Not Graduate,Y,1,9.0,197169.0,449648.0,48,home,529.0,0,758574,285480.0,67133.0,9651.0,Semiurban,Approved,,917,
1041,47.0,F,Single,NOT GRADUATE,yes,4,17.0,53757.0,365591.0,60,Personal,832.0,4,44835,33382.0,78191.0,24106.0,Urban,Approved,,1040,check
1266,58.0,Female,Single,Not Graduate,,0,28.0,47307.0,440436.0,24,EDUCATION,647.0,2,809741,300931.0,8372.0,22500.0,semi-urban,Rejected,,1265,
5596,58.0,Male,married,Not Graduate,YES,1,17.0,87021.0,190409.0,120,Business,,4,397525,225784.0,47520.0,,Rural,Approved,,5595,
278,45.0,female,,graduate,,2,8.0,170653.0,470959.0,24,EDUCATION,543.0,3,659079,141632.0,203505.0,21753.0,urban,Approved,,277,check
2085,50.0,Male,divorced,Post Graduate,Y,5,3.0,67657.0,485795.0,120,Home,488.0,0,148114,96187.0,209265.0,27833.0,semi-urban,Approved,,2084,none
1246,42.0,Female,SINGLE,Post Graduate,Yes,0,3.0,41395.0,277672.0,36,Education,335.0,0,306008,12409.0,73963.0,20077.0,Semiurban,Rejected,,1245,N/A
2383,47.0,Female,,Grad,NO,5,15.0,,300187.0,48,Personal,654.0,3,911606,52625.0,41461.0,21948.0,Semiurban,Approved,,2382,
572,37.0,MALE,,Grad,NO,1,,,412650.0,24,Home,632.0,0,740373,69181.0,,,semi-urban,Approved,,571,check
1436,50.0,Male,married,Not Graduate,N,0,15.0,62462.0,42177.0,36,Medical,,1,889176,341045.0,229889.0,24598.0,RURAL,Approved,,1435,
3903,117.0,Female,Single,Graduate,NO,1,1.0,158595.0,,84,home,374.0,4,364388,263228.0,137438.0,26514.0,semi-urban,Rejected,,3902,
1248,24.0,female,Single,Graduate,Y,4,3.0,53461.0,202105.0,120,Personal,468.0,4,618264,64195.0,221406.0,19357.0,RURAL,Rejected,,1247,N/A
3527,33.0,Female,divorced,Not Graduate,No,5,14.0,169277.0,481154.0,120,Business,804.0,3,754093,198303.0,148071.0,49332.0,semi-urban,Approved,,3526,
2515,54.0,Female,married,Post Graduate,YES,1,20.0,136854.0,183982.0,48,Education,342.0,4,413360,304619.0,268834.0,13873.0,Urban,Approved,,2514,none
1008,35.0,M,married,Post Graduate,No,1,23.0,126749.0,172466.0,60,EDUCATION,429.0,1,873118,437683.0,121938.0,26960.0,urban,Approved,,1007,
4544,60.0,Female,divorced,Post Graduate,Y,5,1.0,187207.0,284754.0,84,home,705.0,0,120578,360969.0,141983.0,,Semiurban,Approved,,4543,
5293,31.0,M,Married,Grad,yes,4,10.0,81606.0,95141.0,12,Personal,534.0,1,858184,460134.0,65011.0,,urban,Approved,,5292,check
2065,42.0,,Married,Graduate,,3,26.0,52888.0,389934.0,60,Home,521.0,2,857540,,107676.0,9093.0,Rural,Rejected,,2064,
4824,55.0,male,,Grad,NO,3,0.0,62464.0,286216.0,84,home,524.0,0,394883,,198297.0,23416.0,Semiurban,Rejected,,4823,N/A
1691,34.0,MALE,,Grad,,4,,69434.0,457014.0,84,home,361.0,4,45326,226468.0,227573.0,13334.0,semi-urban,Rejected,,1690,
5274,26.0,FEMALE,married,NOT GRADUATE,Y,0,,62875.0,9158.0,48,Home,485.0,0,915927,239090.0,289759.0,33100.0,Rural,Approved,,5273,
1986,,M,Divorced,Graduate,YES,0,24.0,146598.0,311256.0,60,Education,693.0,1,155467,344225.0,80033.0,28599.0,RURAL,Approved,,1985,check
295,28.0,F,divorced,NOT GRADUATE,N,5,12.0,135375.0,400556.0,84,Business,334.0,3,978664,255969.0,189211.0,45317.0,semi-urban,Approved,,294,
1548,62.0,F,Single,Grad,Y,0,23.0,77241.0,55969.0,120,Personal,357.0,2,516781,12595.0,26396.0,28183.0,urban,Approved,,1547,check
2013,41.0,female,married,Graduate,No,1,4.0,165457.0,170368.0,84,Medical,615.0,3,471644,16093.0,153499.0,20873.0,semi-urban,Approved,,2012,check
589,37.0,Female,divorced,graduate,YES,5,,189178.0,139411.0,120,Business,413.0,4,184394,261087.0,93893.0,39747.0,Rural,Approved,,588,
3330,54.0,F,Single,Graduate,Y,0,23.0,176777.0,361232.0,120,Education,309.0,2,853048,495707.0,173733.0,43609.0,Urban,Approved,,3329,none
2404,,F,married,graduate,N,3,17.0,49332.0,274006.0,60,Medical,639.0,1,433638,378524.0,7161.0,43133.0,semi-urban,Approved,,2403,
2130,39.0,F,divorced,Graduate,no,1,16.0,170685.0,,48,home,468.0,0,738618,376926.0,19178.0,46126.0,Semiurban,Approved,,2129,
3999,28.0,F,divorced,Not Graduate,Y,0,28.0,31351.0,485883.0,24,EDUCATION,833.0,2,250829,317579.0,43743.0,5205.0,semi-urban,Rejected,,3998,
5351,22.0,FEMALE,married,Grad,yes,2,22.0,133920.0,64919.0,120,Education,357.0,1,148237,209177.0,86042.0,23633.0,semi-urban,Approved,,5350,N/A
3742,52.0,male,married,graduate,Yes,1,6.0,33746.0,169944.0,24,Education,,0,308908,78543.0,132782.0,,Urban,Rejected,,3741,none
3509,42.0,male,Married,Graduate,NO,3,5.0,198625.0,401608.0,36,Education,456.0,4,570603,446922.0,12418.0,43677.0,urban,Approved,,3508,
2720,64.0,F,SINGLE,NOT GRADUATE,Y,0,22.0,68113.0,80955.0,12,Business,579.0,3,250113,216787.0,130097.0,39655.0,semi-urban,Approved,,2719,
4522,29.0,male,married,Post Graduate,Y,4,10.0,37165.0,374006.0,24,EDUCATION,563.0,0,980542,379134.0,63391.0,28597.0,Urban,Rejected,,4521,check
5568,57.0,M,Married,NOT GRADUATE,Y,5,7.0,36498.0,379016.0,36,Education,696.0,0,599766,430950.0,286676.0,8781.0,Semiurban,Approved,,5567,N/A
5574,30.0,,divorced,Not Graduate,Y,3,10.0,181171.0,256953.0,12,home,543.0,3,217565,337092.0,34405.0,14088.0,RURAL,Approved,,5573,
557,62.0,female,Single,NOT GRADUATE,NO,5,5.0,190797.0,161270.0,84,Business,452.0,3,350809,13528.0,180948.0,48847.0,semi-urban,Approved,,556,N/A
2470,51.0,,Single,Not Graduate,YES,4,7.0,58192.0,220888.0,120,Personal,790.0,1,201424,34699.0,113428.0,49582.0,urban,Approved,,2469,none
3739,40.0,FEMALE,divorced,Grad,No,0,23.0,189771.0,16952.0,84,Medical,591.0,1,60230,71188.0,170720.0,42143.0,urban,Approved,,3738,
4287,57.0,FEMALE,Divorced,Not Graduate,,3,26.0,86433.0,,120,Home,793.0,4,239194,288768.0,111917.0,26758.0,semi-urban,Approved,,4286,
5455,29.0,,,Graduate,NO,5,13.0,82744.0,403300.0,24,Home,759.0,1,204520,435000.0,279376.0,,Semiurban,Approved,,5454,N/A
1717,58.0,FEMALE,married,NOT GRADUATE,Y,1,5.0,80624.0,299957.0,48,EDUCATION,669.0,2,219539,442712.0,254068.0,39531.0,Urban,Approved,,1716,
2605,47.0,M,divorced,Graduate,NO,5,21.0,154304.0,187296.0,120,EDUCATION,757.0,1,652900,463478.0,125744.0,,semi-urban,Approved,,2604,none
5041,62.0,,SINGLE,NOT GRADUATE,Y,1,11.0,189737.0,340014.0,60,Personal,533.0,2,626397,497648.0,104635.0,29428.0,semi-urban,Approved,,5040,
1705,37.0,MALE,Divorced,Grad,yes,1,5.0,184404.0,415094.0,48,EDUCATION,553.0,2,378054,298430.0,232790.0,,RURAL,Approved,,1704,check
2140,37.0,male,Married,Post Graduate,Y,0,,190203.0,108976.0,60,Business,627.0,3,937623,292130.0,96417.0,17084.0,Semiurban,Approved,,2139,
3240,56.0,,divorced,NOT GRADUATE,Yes,5,25.0,121437.0,50891.0,24,EDUCATION,800.0,3,716086,129946.0,89591.0,34094.0,Urban,Approved,,3239,
2384,48.0,female,SINGLE,Grad,No,3,16.0,192106.0,141343.0,24,Personal,659.0,2,464833,293099.0,154043.0,13890.0,urban,Approved,,2383,
4312,35.0,FEMALE,divorced,Post Graduate,N,4,23.0,67367.0,,84,Education,773.0,4,148729,140618.0,209422.0,,Urban,Approved,,4311,
1286,63.0,male,divorced,Post Graduate,yes,3,,197170.0,372767.0,24,Medical,542.0,2,299010,94661.0,134774.0,27105.0,Rural,Approved,,1285,check
5203,34.0,M,Married,Not Graduate,YES,2,13.0,111865.0,452826.0,36,Business,747.0,4,70394,187747.0,,22807.0,Rural,Approved,,5202,
5463,51.0,FEMALE,married,Not Graduate,no,1,9.0,28562.0,75333.0,120,Business,453.0,3,423753,454655.0,44599.0,24932.0,semi-urban,Rejected,,5462,none
3931,41.0,MALE,,Post Graduate,,1,4.0,44714.0,374068.0,48,Education,748.0,1,156249,138107.0,222201.0,41018.0,Rural,Approved,,3930,
4623,52.0,Male,Single,Post Graduate,YES,4,,58562.0,399833.0,48,Personal,631.0,4,921667,325787.0,4320.0,21549.0,urban,Approved,,4622,none
1592,35.0,male,,Post Graduate,N,4,10.0,125514.0,301866.0,12,Personal,730.0,3,568243,140979.0,138450.0,46858.0,Urban,Approved,,1591,N/A
5415,22.0,F,Married,Post Graduate,No,0,20.0,176218.0,420656.0,24,Education,638.0,0,268454,309770.0,199176.0,28105.0,urban,Approved,,5414,check
2163,31.0,M,divorced,Graduate,No,2,28.0,72127.0,473304.0,24,Home,381.0,2,358755,45195.0,19810.0,,semi-urban,Rejected,,2162,none
2397,30.0,FEMALE,divorced,Post Graduate,No,1,25.0,82257.0,447001.0,24,Home,781.0,2,401983,4958.0,175523.0,,semi-urban,Approved,,2396,
318,55.0,Female,Divorced,Grad,Y,2,28.0,88694.0,,24,Medical,583.0,3,985574,79619.0,287891.0,25579.0,Rural,Rejected,,317,N/A
5489,32.0,male,divorced,Post Graduate,no,5,24.0,67650.0,311505.0,24,Medical,639.0,4,947131,256428.0,63843.0,6292.0,Urban,Approved,,5488,N/A
3112,,female,Single,Not Graduate,NO,0,4.0,123693.0,237661.0,12,home,515.0,3,667648,240849.0,228981.0,46051.0,urban,Approved,,3111,N/A
4037,,male,Married,Not Graduate,Yes,3,0.0,136850.0,447091.0,84,Education,504.0,0,491131,182584.0,3671.0,19596.0,Semiurban,Rejected,,4036,
796,62.0,FEMALE,,Post Graduate,yes,5,9.0,137409.0,59973.0,60,Home,433.0,1,690040,68594.0,2399.0,31941.0,Rural,Approved,,795,
3021,62.0,,Divorced,Post Graduate,YES,4,9.0,177944.0,86748.0,12,EDUCATION,678.0,4,62496,47308.0,63983.0,22850.0,RURAL,Approved,,3020,check
1712,58.0,F,SINGLE,Post Graduate,NO,2,2.0,117382.0,,60,EDUCATION,769.0,3,303895,240352.0,235743.0,13716.0,Semiurban,Approved,,1711,
3388,53.0,F,SINGLE,Not Graduate,No,0,17.0,103990.0,292979.0,24,Medical,584.0,0,953425,377653.0,125646.0,46061.0,semi-urban,Approved,,3387,N/A
37,57.0,male,Married,NOT GRADUATE,Yes,1,9.0,171990.0,325589.0,48,home,473.0,2,202430,181323.0,294264.0,31668.0,Rural,Approved,,36,
4550,30.0,female,Divorced,graduate,YES,5,7.0,185413.0,427227.0,84,Home,796.0,0,946390,471833.0,210500.0,26609.0,urban,Approved,,4549,none
914,40.0,FEMALE,,Not Graduate,N,5,5.0,190040.0,110789.0,60,Personal,324.0,1,507090,,232358.0,20290.0,Rural,Approved,,913,
3973,59.0,M,,Grad,yes,3,9.0,184329.0,261445.0,84,Business,502.0,1,129674,479315.0,18203.0,,RURAL,Approved,,3972,none
4134,40.0,MALE,divorced,Graduate,,0,19.0,46855.0,454657.0,84,EDUCATION,601.0,3,422475,150274.0,213281.0,,Rural,Rejected,,4133,
975,39.0,Female,Divorced,Grad,N,1,14.0,127798.0,380987.0,36,Education,448.0,2,949610,129717.0,272054.0,33949.0,RURAL,Approved,,974,
984,28.0,F,divorced,Not Graduate,N,1,21.0,106072.0,210338.0,120,Home,367.0,2,502385,186157.0,43513.0,36260.0,Semiurban,Approved,,983,N/A
4990,62.0,female,SINGLE,Post Graduate,No,3,4.0,59767.0,218718.0,120,Home,621.0,1,107668,320474.0,217521.0,17193.0,Urban,Approved,,4989,
1419,38.0,male,Single,graduate,YES,0,18.0,123475.0,368584.0,60,Education,698.0,0,514829,150870.0,240766.0,18628.0,Rural,Approved,,1418,N/A
1561,50.0,Male,Divorced,Not Graduate,Yes,0,4.0,85886.0,395018.0,36,EDUCATION,699.0,1,183974,5745.0,185926.0,43557.0,urban,Approved,,1560,none
4136,44.0,female,,Grad,N,5,29.0,71012.0,46721.0,120,home,707.0,2,868308,344599.0,171780.0,7475.0,RURAL,Approved,,4135,check
4938,33.0,Female,Single,NOT GRADUATE,no,0,,123064.0,452748.0,120,Medical,827.0,3,555267,224404.0,86177.0,13963.0,Rural,Approved,,4937,check
4266,30.0,Female,SINGLE,NOT GRADUATE,yes,3,,37790.0,46848.0,12,home,,0,428165,43357.0,250317.0,45856.0,Rural,Approved,,4265,
1356,32.0,M,divorced,Not Graduate,Y,4,16.0,157450.0,77144.0,12,EDUCATION,406.0,2,547197,325352.0,83749.0,11672.0,RURAL,Approved,,1355,N/A
5812,39.0,M,Single,Not Graduate,no,4,10.0,180811.0,388545.0,12,Medical,436.0,2,375117,241730.0,128865.0,20398.0,Semiurban,Approved,,5811,check
988,52.0,,Married,NOT GRADUATE,Yes,4,22.0,178901.0,406679.0,84,Home,620.0,4,647025,340734.0,276624.0,28839.0,Urban,Approved,,987,none
2683,34.0,F,SINGLE,Graduate,Y,2,,111228.0,138014.0,48,Personal,,2,542418,36163.0,28024.0,7248.0,Semiurban,Approved,,2682,N/A
1641,52.0,Female,divorced,Post Graduate,,0,,31353.0,7473.0,36,home,538.0,3,263292,79688.0,153814.0,11889.0,RURAL,Rejected,,1640,none
1291,41.0,Male,Divorced,Post Graduate,no,0,3.0,71962.0,350250.0,36,Home,380.0,4,143085,424708.0,115465.0,26613.0,RURAL,Rejected,,1290,
3682,40.0,FEMALE,married,Grad,YES,0,,82175.0,174770.0,60,home,321.0,0,411101,471936.0,16467.0,21699.0,Rural,Approved,,3681,
1381,59.0,female,married,Post Graduate,no,1,12.0,87600.0,333761.0,48,EDUCATION,693.0,2,353653,,198462.0,13248.0,urban,Approved,,1380,check
